property_id,propertyType,price,size,rooms,bathrooms,municipality,neighborhood,neighborhood_id,district,latitude,longitude,hasLift,exterior,status,distance,data_year
88742240,flat,670000.0,134.0,2,2,Barcelona,Les Corts,Q3296693,Les Corts,41.3841286,2.1397712,true,true,newdevelopment,3101.0,2020
88742241,flat,630000.0,100.0,2,2,Barcelona,Les Corts,Q3296693,Les Corts,41.3841286,2.1397712,true,true,newdevelopment,3101.0,2020
88742246,flat,550000.0,102.0,2,1,Barcelona,Les Corts,Q3296693,Les Corts,41.3841286,2.1397712,true,true,newdevelopment,3101.0,2020
88742247,flat,530500.0,95.0,2,1,Barcelona,Les Corts,Q3296693,Les Corts,41.3841286,2.1397712,true,true,newdevelopment,3101.0,2020
88744939,flat,289900.0,100.0,3,2,Cornellà de Llobregat,,,Riera,41.3513029,2.0723993,true,true,good,1771.0,2020
88745089,flat,125000.0,60.0,3,1,Cornellà de Llobregat,,,Riera,41.3527465,2.0715694,false,true,renew,1655.0,2020
88745590,chalet,590000.0,291.0,5,3,Sant Feliu de Llobregat,,,Roses - Castellbell,41.382938,2.0530318,,false,good,2901.0,2020
88746496,flat,320000.0,83.0,2,2,Sant Feliu de Llobregat,,,Centre,41.3818337,2.0416817,true,true,newdevelopment,2921.0,2020
88746707,flat,160000.0,65.0,3,1,El Prat de Llobregat,,,Plaça de Catalunya,41.3229856,2.088067,true,false,renew,3043.0,2020
88747772,chalet,590000.0,279.0,4,2,Sant Feliu de Llobregat,,,Roses - Castellbell,41.3832475,2.0536983,,false,good,2937.0,2020
88747862,flat,288000.0,80.0,3,2,Barcelona,La Marina del Port,Q3751076,Sants-Montjuïc,41.360029,2.1335946,true,true,good,377.0,2020
88750888,flat,320000.0,88.0,3,1,Barcelona,El Camp de l'Arpa del Clot,Q3294602,Sant Martí,41.4126507,2.1788903,true,true,renew,3137.0,2020
88756044,chalet,1180000.0,428.0,7,5,Sant Just Desvern,,,,41.3932528,2.0780549,,false,good,2813.0,2020
88756312,flat,395000.0,70.0,3,1,Barcelona,Les Corts,Q3296693,Les Corts,41.3851937,2.1365151,true,false,good,3174.0,2020
88759293,flat,164500.0,55.0,3,1,Hospitalet de Llobregat,Collblanc,,Collblanc,41.3735379,2.1207953,true,false,good,2079.0,2020
88762065,flat,649000.0,128.0,4,2,Barcelona,Vallvidrera - El Tibidabo i les Planes,Q3310216,Sarrià-Sant Gervasi,41.4127201,2.1031851,true,true,good,2059.0,2020
88762745,flat,195000.0,90.0,3,2,Cornellà de Llobregat,,,Fontsanta,41.3604634,2.0592444,false,true,good,692.0,2020
88763495,chalet,559000.0,195.0,3,1,El Prat de Llobregat,,,Centre,41.3328071,2.0966143,,false,good,874.0,2020
88766822,flat,139000.0,43.0,2,1,Hospitalet de Llobregat,Sant Josep,,Centre,41.3611758,2.1084731,false,true,good,2023.0,2020
88768110,flat,108000.0,54.0,2,1,Hospitalet de Llobregat,La Florida,,La Florida - Les Planes,41.3700696,2.1117854,false,true,good,374.0,2020
88770618,flat,160000.0,65.0,3,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3734177,2.1004462,false,true,good,3215.0,2020
88770811,flat,280000.0,80.0,3,2,Barcelona,La Marina del Port,Q3751076,Sants-Montjuïc,41.3580651,2.1451346,true,true,good,1102.0,2020
88770975,flat,175000.0,81.0,3,1,El Prat de Llobregat,,,Eixample,41.3229718,2.0975732,false,true,good,1689.0,2020
88776106,duplex,310000.0,126.0,3,3,Sant Just Desvern,,,,41.3811595,2.0693687,true,true,good,3048.0,2020
88777221,flat,290000.0,84.0,3,2,Sant Just Desvern,,,,41.3851242,2.073385,false,true,good,1976.0,2020
88778742,flat,140000.0,54.0,2,1,Hospitalet de Llobregat,Collblanc,,Collblanc,41.3711819,2.120149,false,false,good,1877.0,2020
88781338,flat,429000.0,111.0,3,3,Hospitalet de Llobregat,Centre,,Centre,41.3618402,2.0993628,true,true,good,2782.0,2020
88784189,flat,260000.0,73.0,4,1,Barcelona,La Bordeta,Q3753110,Sants-Montjuïc,41.3705962,2.1337206,true,true,good,1535.0,2020
88797699,flat,692000.0,65.0,2,1,Barcelona,Les Corts,Q3296693,Les Corts,41.3855286,2.1381712,true,false,good,3230.0,2020
88797877,chalet,628000.0,280.0,5,4,El Prat de Llobregat,,,Centre,41.3315675,2.0924933,,false,good,1240.0,2020
88798122,flat,228000.0,90.0,4,1,Barcelona,Sants - Badal,Q3596096,Sants-Montjuïc,41.3736917,2.1295778,true,true,good,1884.0,2020
88801663,flat,292709.0,78.0,4,1,Barcelona,La Bordeta,Q3753110,Sants-Montjuïc,41.3718176,2.1318395,true,false,good,1664.0,2020
88804622,flat,615000.0,116.0,3,2,Barcelona,Sant Antoni,Q720994,Eixample,41.3773467,2.1528926,true,false,good,2868.0,2020
88806526,flat,169900.0,82.0,3,2,Hospitalet de Llobregat,Centre,,Centre,41.3590307,2.0961721,false,true,good,3002.0,2020
88806811,chalet,735000.0,261.0,4,3,Sant Cugat del Vallès,,,La Floresta - Les Planes,41.44257,2.08631,,false,newdevelopment,1639.0,2020
88808046,flat,118000.0,62.0,3,1,Sant Feliu de Llobregat,,,Centre,41.3824058,2.0447786,true,false,good,2914.0,2020
88808085,flat,680000.0,145.0,3,2,Barcelona,El Raval,Q1758503,Ciutat Vella,41.382741,2.1707406,true,true,good,3054.0,2020
88813147,flat,645000.0,110.0,3,2,Barcelona,L'Antiga Esquerra de l'Eixample,Q3291762,Eixample,41.3898392,2.1516507,true,true,good,745.0,2020
88817388,flat,745000.0,157.0,2,2,Barcelona,El Poble Sec - Parc de Montjuïc,Q980253,Sants-Montjuïc,41.3718244,2.1627339,false,false,good,3056.0,2020
88821528,flat,199000.0,60.0,1,1,Sant Just Desvern,,,,41.385784,2.0761888,false,true,good,2217.0,2020
88823531,flat,205000.0,80.0,4,1,El Prat de Llobregat,,,Plaça de Catalunya,41.3218752,2.0874962,true,false,good,2251.0,2020
88824965,flat,290000.0,85.0,3,2,Sant Just Desvern,,,,41.3867016,2.0756769,false,true,good,2228.0,2020
88825903,flat,210000.0,104.0,3,2,Cornellà de Llobregat,,,Sant Ildefons,41.3629494,2.0815335,true,true,good,2516.0,2020
88828192,flat,325000.0,58.0,2,1,Barcelona,El Poble Sec - Parc de Montjuïc,Q980253,Sants-Montjuïc,41.3733396,2.1615313,true,false,good,3070.0,2020
88830935,penthouse,375000.0,67.0,1,1,Barcelona,El Camp d'En Grassot i Gràcia Nova,Q2994821,Gràcia,41.4051434,2.1693125,true,true,good,644.0,2020
88831370,flat,190000.0,112.0,3,2,Cornellà de Llobregat,,,Sant Ildefons,41.3636494,2.0819335,true,true,good,2570.0,2020
88836610,flat,340000.0,76.0,2,3,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3711619,2.1333479,true,true,newdevelopment,1595.0,2020
88836642,flat,340000.0,76.0,2,2,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3711619,2.1333479,true,true,newdevelopment,1595.0,2020
88837082,penthouse,1190000.0,123.0,3,3,Barcelona,La Nova Esquerra de l'Eixample,Q1026658,Eixample,41.3821657,2.1498013,true,true,good,3182.0,2020
88837199,flat,210000.0,80.0,4,1,Hospitalet de Llobregat,Collblanc,,Collblanc,41.376252,2.118825,true,true,renew,2422.0,2020
88841013,flat,293000.0,80.0,2,1,Barcelona,La Vall d'Hebron - La Clota,Q3298492,Horta Guinardó,41.4357512,2.1517783,true,false,good,567.0,2020
88841417,flat,324900.0,83.0,3,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.37815,2.11346,true,true,good,2830.0,2020
88841605,chalet,2200000.0,551.0,6,6,Sant Cugat del Vallès,,,Golf,41.45651,2.07601,,false,good,251.0,2020
88842242,flat,660000.0,181.0,5,3,Barcelona,Sant Antoni,Q720994,Eixample,41.3791805,2.1557999,true,false,good,3178.0,2020
88842580,flat,439000.0,102.0,4,2,Barcelona,La Bordeta,Q3753110,Sants-Montjuïc,41.3657027,2.1360496,true,false,good,1040.0,2020
88847739,flat,139000.0,96.0,3,1,Sant Boi de Llobregat,,,Marianao,41.3472576,2.031169,false,false,good,2075.0,2020
88849418,flat,145000.0,55.0,2,1,Hospitalet de Llobregat,La Torrasa,,La Torrasa,41.3691164,2.1251796,false,true,good,1479.0,2020
88850679,chalet,990000.0,304.0,4,3,Sant Just Desvern,,,,41.3843089,2.0756464,,false,good,2106.0,2020
88851227,flat,470000.0,129.0,3,2,Barcelona,Vallcarca i els Penitents,Q2057331,Gràcia,41.4144702,2.1391879,true,true,renew,551.0,2020
88851659,flat,238000.0,107.0,3,1,Sant Joan Despí,,,Centre,41.3678523,2.0571806,false,true,good,1284.0,2020
88852590,flat,1290000.0,145.0,3,2,Barcelona,Sant Gervasi - La Bonanova,Q3321657,Sarrià-Sant Gervasi,41.4135614,2.123098,true,true,good,476.0,2020
88854080,chalet,580000.0,212.0,6,4,Sant Boi de Llobregat,,,Camps Blancs - Casablanca - Canons,41.344822,2.0165269,,false,good,3128.0,2020
88855538,flat,150000.0,96.0,3,1,Sant Boi de Llobregat,,,Marianao,41.3463959,2.0334468,false,false,good,1969.0,2020
88855695,flat,200000.0,182.0,4,3,Barcelona,Horta,Q15225338,Horta Guinardó,41.4261058,2.1580775,false,false,good,2454.0,2020
88857095,flat,230000.0,62.0,1,1,Barcelona,Hostafrancs,Q3750929,Sants-Montjuïc,41.3769321,2.144375,true,false,good,2459.0,2020
88857463,chalet,954450.0,715.0,11,4,Sant Cugat del Vallès,,,Valldoreix,41.4558,2.0579,,false,good,1759.0,2020
88858815,chalet,4500000.0,751.0,6,7,Barcelona,Sant Gervasi - La Bonanova,Q3321657,Sarrià-Sant Gervasi,41.4073004,2.1310717,,false,good,624.0,2020
88859294,studio,79900.0,30.0,0,1,Barcelona,El Poble Sec - Parc de Montjuïc,Q980253,Sants-Montjuïc,41.3727663,2.1643903,true,false,renew,3229.0,2020
88860058,chalet,745000.0,200.0,4,3,Barcelona,Vila de Gràcia,Q2741611,Gràcia,41.4082061,2.1516253,,false,good,469.0,2020
88861434,flat,540000.0,110.0,5,2,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3817908,2.1421499,true,true,renew,2899.0,2020
88863152,duplex,247000.0,77.0,3,2,Barcelona,La Marina del Port,Q3751076,Sants-Montjuïc,41.3649035,2.1371337,true,true,good,992.0,2020
88863389,flat,189000.0,67.0,3,1,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3647141,2.1264766,true,true,good,269.0,2021
88869912,penthouse,1700000.0,316.0,6,3,Barcelona,Sant Gervasi - Galvany,Q3389521,Sarrià-Sant Gervasi,41.4043581,2.1412002,true,true,good,1150.0,2020
88871452,chalet,2350000.0,585.0,6,4,Barcelona,Sant Gervasi - La Bonanova,Q3321657,Sarrià-Sant Gervasi,41.4127488,2.1232358,,false,good,546.0,2020
88872280,flat,288470.0,79.0,3,1,Sant Cugat del Vallès,,,Sant Francesc-El Coll,41.4723786,2.0895068,true,false,good,1994.0,2020
88878167,flat,298000.0,84.0,4,2,Hospitalet de Llobregat,La Florida,,La Florida - Les Planes,41.3713597,2.1054298,true,true,good,2744.0,2020
88879117,flat,103600.0,49.0,2,1,Cornellà de Llobregat,,,Sant Ildefons,41.3637082,2.0824252,false,true,good,2611.0,2020
88884195,flat,295000.0,93.0,3,1,Sant Cugat del Vallès,,,La Floresta - Les Planes,41.4416018,2.0785517,false,true,good,1630.0,2020
88884203,chalet,175000.0,43.0,2,1,Sant Cugat del Vallès,,,La Floresta - Les Planes,41.4498225,2.0837862,,false,renew,819.0,2020
88885229,flat,239900.0,113.0,3,2,Sant Boi de Llobregat,,,Centre - Casco Antiguo,41.3495221,2.0414281,true,true,good,1231.0,2020
88886801,flat,324900.0,80.0,3,1,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3775235,2.1146611,true,true,good,2717.0,2020
88887438,flat,141000.0,52.0,2,1,Cornellà de Llobregat,,,Sant Ildefons,41.3595931,2.0818044,false,true,good,2464.0,2020
88887996,flat,103200.0,55.0,2,1,Hospitalet de Llobregat,Les Planes,,La Florida - Les Planes,41.3671044,2.1094346,false,false,renew,2203.0,2020
88888638,flat,175000.0,48.0,1,1,Barcelona,Vallcarca i els Penitents,Q2057331,Gràcia,41.4115235,2.1460537,true,false,good,722.0,2020
88889480,penthouse,199000.0,71.0,1,1,Hospitalet de Llobregat,La Torrasa,,La Torrasa,41.3696648,2.1265014,true,true,good,1498.0,2020
88892286,flat,692000.0,65.0,2,1,Barcelona,Les Corts,Q3296693,Les Corts,41.3845139,2.138111,true,true,good,3118.0,2020
88892288,flat,715000.0,73.0,2,1,Barcelona,Les Corts,Q3296693,Les Corts,41.3849139,2.140411,true,true,good,3198.0,2020
88892739,chalet,600000.0,197.0,5,3,Sant Just Desvern,,,,41.3889834,2.0821672,,false,good,2824.0,2020
88894231,flat,160000.0,60.0,2,1,Hospitalet de Llobregat,La Florida,,La Florida - Les Planes,41.3721047,2.1106267,true,true,good,2463.0,2020
88895494,chalet,798000.0,464.0,5,3,Sant Cugat del Vallès,,,Mirasol,41.4652196,2.0501747,,false,good,2600.0,2020
88898889,flat,1450000.0,215.0,5,3,Barcelona,Sant Gervasi - Galvany,Q3389521,Sarrià-Sant Gervasi,41.3943721,2.1424166,true,true,good,452.0,2020
88899319,chalet,597000.0,231.0,4,4,Sant Cugat del Vallès,,,La Floresta - Les Planes,41.44257,2.08631,,false,newdevelopment,1639.0,2020
88905173,flat,169000.0,35.0,1,1,Barcelona,La Nova Esquerra de l'Eixample,Q1026658,Eixample,41.3831419,2.1463409,true,true,good,3158.0,2020
88906310,flat,120000.0,43.0,2,1,Hospitalet de Llobregat,Collblanc,,Collblanc,41.376411,2.1140819,false,true,good,2641.0,2020
88906751,duplex,455000.0,134.0,4,3,Sant Feliu de Llobregat,,,Centre,41.3818337,2.0416817,true,true,newdevelopment,2921.0,2020
88906953,flat,1600000.0,115.0,2,2,Barcelona,Les Corts,Q3296693,Les Corts,41.3853139,2.138211,true,true,good,3207.0,2020
88909902,flat,188500.0,84.0,3,1,Sant Boi de Llobregat,,,Marianao,41.3493189,2.0346449,true,true,renew,1709.0,2020
88910200,flat,195000.0,75.0,3,1,Barcelona,La Marina del Port,Q3751076,Sants-Montjuïc,41.3600005,2.1380808,true,true,renew,615.0,2020
88918357,flat,130000.0,60.0,3,1,Hospitalet de Llobregat,Pubilla Cases,,Can Serra - Pubilla Cases,41.3677746,2.1017114,false,true,good,2806.0,2020
88921585,flat,169000.0,70.0,3,1,Sant Boi de Llobregat,,,Marianao,41.3512606,2.0317696,false,true,good,1838.0,2020
88921600,chalet,635000.0,400.0,3,2,Sant Feliu de Llobregat,,,Centre,41.3789234,2.0452951,,false,renew,2527.0,2020
88927028,flat,370000.0,103.0,4,2,Hospitalet de Llobregat,Centre,,Centre,41.358874,2.0922317,true,true,good,2678.0,2020
88927043,flat,280000.0,80.0,3,2,Hospitalet de Llobregat,Centre,,Centre,41.358674,2.0932317,true,true,good,3244.0,2020
88927044,flat,280000.0,80.0,3,2,Hospitalet de Llobregat,Centre,,Centre,41.360174,2.0940317,true,true,good,3192.0,2020
88927045,chalet,1450000.0,290.0,4,3,Sant Cugat del Vallès,,,Arxius,41.4653786,2.073521,,false,good,1112.0,2020
88927047,flat,250000.0,67.0,2,2,Hospitalet de Llobregat,Centre,,Centre,41.362074,2.0917317,true,true,good,3021.0,2020
88927048,flat,370000.0,102.0,4,2,Hospitalet de Llobregat,Centre,,Centre,41.359974,2.0947317,true,true,good,3131.0,2020
88927053,flat,287000.0,79.0,3,2,Hospitalet de Llobregat,Centre,,Centre,41.361574,2.0939317,true,true,good,3222.0,2020
88927058,flat,374000.0,99.0,4,2,Hospitalet de Llobregat,Centre,,Centre,41.360874,2.0946317,true,true,good,3152.0,2020
88927060,flat,362000.0,99.0,4,2,Hospitalet de Llobregat,Centre,,Centre,41.358674,2.0942317,true,true,good,3160.0,2020
88927062,flat,350000.0,99.0,4,2,Hospitalet de Llobregat,Centre,,Centre,41.361774,2.0909317,true,true,good,3017.0,2020
88928754,penthouse,145000.0,66.0,3,1,Sant Boi de Llobregat,,,Camps Blancs - Casablanca - Canons,41.3342693,2.0412527,true,true,good,2679.0,2020
88930884,flat,150000.0,81.0,3,2,Sant Boi de Llobregat,,,Marianao,41.3520613,2.0305624,,false,good,1906.0,2020
88931922,flat,293000.0,136.0,3,2,Hospitalet de Llobregat,Centre,,Centre,41.3615759,2.1059438,false,true,good,2239.0,2020
88933282,chalet,750000.0,352.0,4,3,Sant Cugat del Vallès,,,Mirasol,41.4675277,2.0475953,,false,good,2901.0,2020
88937719,flat,169000.0,70.0,3,1,Hospitalet de Llobregat,La Florida,,La Florida - Les Planes,41.3680255,2.1147313,true,false,good,1904.0,2020
88938671,chalet,1175000.0,410.0,5,3,Sant Cugat del Vallès,,,Sant Domènec,41.4795622,2.0751325,,false,good,2610.0,2020
88940019,flat,169000.0,49.0,2,1,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3771569,2.1367383,false,true,renew,2292.0,2020
88940463,flat,469000.0,141.0,4,2,Viladecans,,,Campreciós - Torre Roja,41.3209835,2.0267171,true,true,newdevelopment,2789.0,2020
88940464,flat,286000.0,93.0,3,2,Viladecans,,,Campreciós - Torre Roja,41.3209835,2.0267171,true,true,newdevelopment,2789.0,2020
88940486,flat,307000.0,94.0,3,2,Viladecans,,,Campreciós - Torre Roja,41.3209835,2.0267171,true,true,newdevelopment,2789.0,2020
88942529,duplex,724000.0,170.0,3,2,Sant Cugat del Vallès,,,Arxius,41.4687523,2.0765179,true,true,good,1404.0,2020
88942816,flat,195000.0,83.0,3,2,Cornellà de Llobregat,,,Fontsanta,41.3640162,2.0601489,true,true,good,1021.0,2020
88943055,flat,215000.0,70.0,3,1,Barcelona,La Marina del Port,Q3751076,Sants-Montjuïc,41.3644816,2.1399423,true,true,good,361.0,2021
88943080,chalet,774000.0,275.0,4,4,Sant Cugat del Vallès,,,Valldoreix,41.4546328,2.0474717,,false,good,2634.0,2020
88944597,flat,498000.0,66.0,2,2,Barcelona,Sant Antoni,Q720994,Eixample,41.3762734,2.1547568,true,true,good,2874.0,2020
88952205,flat,139000.0,63.0,3,1,Cornellà de Llobregat,,,El Pedró,41.3660718,2.0742311,false,true,good,2083.0,2020
88952833,flat,370000.0,98.0,4,2,Barcelona,Les Corts,Q3296693,Les Corts,41.3840041,2.1393321,true,false,good,3080.0,2020
88952861,flat,990000.0,115.0,3,2,Barcelona,La Dreta de l'Eixample,Q1904302,Eixample,41.3889692,2.1707308,true,true,good,766.0,2021
88957501,flat,469000.0,101.0,3,2,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3585068,2.1249253,true,false,newdevelopment,620.0,2020
88957503,flat,464000.0,101.0,3,2,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3561068,2.1220253,true,false,newdevelopment,838.0,2020
88957538,flat,440000.0,98.0,3,2,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3560068,2.1247253,true,false,newdevelopment,616.0,2020
88957541,flat,452000.0,103.0,3,2,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3564068,2.1251253,true,false,newdevelopment,578.0,2020
88960424,flat,255000.0,60.0,2,1,Cornellà de Llobregat,,,Fontsanta,41.3639,2.06006,true,true,newdevelopment,1006.0,2020
88960445,duplex,435000.0,123.0,3,2,Cornellà de Llobregat,,,Fontsanta,41.3639,2.06006,true,true,newdevelopment,1006.0,2020
88960446,duplex,380000.0,103.0,2,1,Cornellà de Llobregat,,,Fontsanta,41.3639,2.06006,true,true,newdevelopment,1006.0,2020
88961099,penthouse,245000.0,90.0,4,1,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3748386,2.1387043,false,true,good,2076.0,2020
88964434,flat,360000.0,70.0,2,1,Barcelona,El Poble Sec - Parc de Montjuïc,Q980253,Sants-Montjuïc,41.3719158,2.1641383,,false,good,3160.0,2020
88965362,flat,448000.0,94.0,3,2,Barcelona,Sant Antoni,Q720994,Eixample,41.378732,2.1574496,true,true,good,3228.0,2020
88967497,duplex,350000.0,104.0,2,2,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3769223,2.1363491,false,true,good,2261.0,2020
88967499,flat,375000.0,115.0,2,2,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3788223,2.1343491,,true,good,2451.0,2020
88967501,flat,375000.0,124.0,2,2,Barcelona,Sants,Q2476184,Sants-Montjuïc,41.3778223,2.1346491,,true,good,2342.0,2020
88969837,chalet,2425000.0,474.0,6,5,Barcelona,Sant Gervasi - La Bonanova,Q3321657,Sarrià-Sant Gervasi,41.4110488,2.1213358,,false,good,790.0,2020
88969840,flat,1290000.0,129.0,3,2,Barcelona,Sant Gervasi - La Bonanova,Q3321657,Sarrià-Sant Gervasi,41.41358,2.12297,true,true,renew,481.0,2020
88970906,flat,169000.0,60.0,2,1,Esplugues de Llobregat,,,Can Vidalet,41.3690101,2.0974802,false,true,renew,355.0,2020
88971501,chalet,1950000.0,286.0,5,4,Barcelona,Sant Gervasi - La Bonanova,Q3321657,Sarrià-Sant Gervasi,41.4133349,2.1210368,,false,good,610.0,2020
88973681,flat,310000.0,75.0,3,1,Sant Just Desvern,,,,41.3841224,2.0825438,false,true,good,2637.0,2020
88973860,flat,590000.0,100.0,3,2,Barcelona,Les Corts,Q3296693,Les Corts,41.3837772,2.1345473,true,true,good,3001.0,2020
88975022,chalet,725000.0,205.0,5,3,Sant Cugat del Vallès,,,Valldoreix,41.4659032,2.0519524,,false,good,2496.0,2020
88975288,flat,480000.0,121.0,4,2,Barcelona,La Maternitat i Sant Ramon,Q3297056,Les Corts,41.3778489,2.1127036,true,true,good,2837.0,2020
88977362,chalet,445000.0,170.0,4,2,Sant Feliu de Llobregat,,,Can Calders,41.384201,2.0478654,,false,good,3066.0,2020
88978970,flat,189500.0,46.0,2,1,Barcelona,El Poble Sec - Parc de Montjuïc,Q980253,Sants-Montjuïc,41.3700475,2.1660944,false,false,good,3199.0,2020
88980995,flat,1020000.0,400.0,3,2,Barcelona,L'Antiga Esquerra de l'Eixample,Q3291762,Eixample,41.3871925,2.1599495,false,false,good,2554.0,2020
88981787,flat,157000.0,70.0,2,1,Cornellà de Llobregat,,,La Gavarra,41.3636405,2.0734781,false,true,good,1906.0,2020
88983874,flat,395000.0,94.0,4,1,Barcelona,Les Corts,Q3296693,Les Corts,41.384511,2.1402302,true,true,good,3151.0,2020
88987106,chalet,135000.0,90.0,2,2,Hospitalet de Llobregat,Les Planes,,La Florida - Les Planes,41.3698454,2.1156737,,false,good,1987.0,2020
88991213,flat,245000.0,105.0,4,1,Barcelona,La Bordeta,Q3753110,Sants-Montjuïc,41.3701106,2.1330252,true,true,good,490.0,2021
88991493,studio,59000.0,75.0,0,1,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3641318,2.1251827,false,true,renew,991.0,2020
88993077,flat,403000.0,51.0,1,1,Barcelona,Sant Gervasi - Galvany,Q3389521,Sarrià-Sant Gervasi,41.4004549,2.1488573,true,true,newdevelopment,825.0,2020
88993085,flat,583000.0,69.0,2,2,Barcelona,Sant Gervasi - Galvany,Q3389521,Sarrià-Sant Gervasi,41.4004549,2.1488573,true,true,newdevelopment,825.0,2020
88993089,flat,599000.0,70.0,2,2,Barcelona,Sant Gervasi - Galvany,Q3389521,Sarrià-Sant Gervasi,41.4004549,2.1488573,true,true,newdevelopment,825.0,2020
88993130,flat,800000.0,165.0,4,3,Barcelona,El Putxet i el Farró,Q3321805,Sarrià-Sant Gervasi,41.4077268,2.1456862,true,false,good,766.0,2020
88997117,flat,260000.0,96.0,3,1,Sant Cugat del Vallès,,,Sant Francesc-El Coll,41.4725702,2.0904564,true,true,good,2048.0,2020
89007951,flat,399000.0,110.0,4,2,Hospitalet de Llobregat,Santa Eulàlia,,Santa Eulàlia,41.3652087,2.1232727,true,true,good,1182.0,2020
89007980,flat,429000.0,107.0,3,2,Sant Cugat del Vallès,,,Centre - Estació,41.4668516,2.0845286,true,true,good,1264.0,2020
89009803,flat,215000.0,88.0,4,1,El Prat de Llobregat,,,Plaça de Catalunya,41.3223191,2.0946387,false,true,good,1862.0,2020
89010196,duplex,275000.0,98.0,2,2,Sant Just Desvern,,,,41.3814595,2.0657687,true,true,good,2952.0,2020
89010544,flat,510000.0,132.0,5,3,Barcelona,El Putxet i el Farró,Q3321805,Sarrià-Sant Gervasi,41.4092064,2.1440441,true,false,renew,411.0,2020
89010645,flat,440000.0,97.0,5,2,Barcelona,La Nova Esquerra de l'Eixample,Q1026658,Eixample,41.3775343,2.152027,true,true,good,2842.0,2020
89012187,flat,221000.0,70.0,4,1,El Prat de Llobregat,,,Eixample,41.3265174,2.1002892,true,true,good,1238.0,2020
89013477,flat,149000.0,93.0,4,1,Sant Boi de Llobregat,,,Plaça Catalunya - Vinyets,41.3389978,2.0440942,false,false,renew,2104.0,2020
89014259,penthouse,445000.0,90.0,2,2,Barcelona,Sant Antoni,Q720994,Eixample,41.3772662,2.1593314,true,true,good,3216.0,2020
89014260,flat,425000.0,90.0,2,2,Barcelona,Sant Antoni,Q720994,Eixample,41.3784662,2.1567314,true,true,good,3166.0,2020
89014263,flat,470000.0,66.0,2,1,Barcelona,Sant Antoni,Q720994,Eixample,41.3788916,2.1572392,true,true,good,3230.0,2020
89014337,studio,121000.0,59.0,0,1,Sant Boi de Llobregat,,,Plaça Catalunya - Vinyets,41.3398742,2.0446603,,false,good,1997.0,2020
89015276,flat,1850000.0,234.0,5,4,Barcelona,Pedralbes,Q2562684,Les Corts,41.3942535,2.1143584,true,true,renew,455.0,2020
89016718,flat,220000.0,62.0,1,1,Barcelona,Sant Antoni,Q720994,Eixample,41.3751384,2.1608816,true,false,good,3152.0,2020
89019501,flat,144000.0,70.0,3,1,Hospitalet de Llobregat,Can Serra,,Can Serra - Pubilla Cases,41.3686804,2.100788,false,true,good,2920.0,2020
89020467,flat,289900.0,110.0,3,2,El Prat de Llobregat,,,Centre,41.3326432,2.0969119,true,true,good,862.0,2020
89025875,flat,190000.0,75.0,3,1,Hospitalet de Llobregat,Can Serra,,Can Serra - Pubilla Cases,41.3683366,2.1031847,true,false,good,2725.0,2020
89026805,flat,159000.0,73.0,3,1,Sant Feliu de Llobregat,,,Roses - Castellbell,41.3808398,2.0523368,true,true,good,2668.0,2020
89030552,flat,395000.0,124.0,3,2,Barcelona,Sant Antoni,Q720994,Eixample,41.3791252,2.1534722,true,true,good,3056.0,2020
89034383,chalet,975000.0,468.0,6,4,Sant Cugat del Vallès,,,Golf,41.4550834,2.0853114,,false,good,541.0,2020
89034521,flat,149500.0,72.0,3,1,Hospitalet de Llobregat,Bellvitge,,Bellvitge,41.3547799,2.1158839,true,true,good,1366.0,2020
89034808,flat,189000.0,71.0,3,1,Hospitalet de Llobregat,Sant Josep,,Centre,41.3655314,2.1067466,true,true,good,205.0,2020
89035180,flat,319000.0,102.0,3,2,Hospitalet de Llobregat,Sant Josep,,Centre,41.3642835,2.1094186,true,true,newdevelopment,383.0,2020
89042839,flat,395000.0,70.0,3,1,Barcelona,Les Corts,Q3296693,Les Corts,41.3855937,2.1369151,true,true,renew,3222.0,2020
89044827,chalet,800000.0,172.0,7,3,Sant Just Desvern,,,,41.3882735,2.0832342,,false,good,2867.0,2020
89046259,flat,189000.0,65.0,3,1,Esplugues de Llobregat,,,Centre,41.3764625,2.0844553,true,true,good,2666.0,2020
89047444,flat,275000.0,73.0,2,1,Sant Cugat del Vallès,,,La Floresta - Les Planes,41.4481306,2.0763116,false,false,renew,931.0,2020
