bathrooms,distance,district,exterior,hasLift,latitude,longitude,neighborhood,price,propertyType,rooms,size,status,avg_income_index,density_val,price_m2
2,2793.0,Sants-Montjuïc,false,false,41.3740347,2.1564476,El Poble Sec - Parc de Montjuïc,264500.0,flat,2,59.0,good,12629.916666666666,88.0,4483.050847457627
2,2419.0,Sants-Montjuïc,true,true,41.3761832,2.1453227,Hostafrancs,395000.0,flat,3,95.0,good,14976.5,395.0,4157.894736842105
2,2416.0,Sants-Montjuïc,true,true,41.3707859,2.1542387,El Poble Sec - Parc de Montjuïc,440000.0,flat,2,76.0,good,12629.916666666666,88.0,5789.473684210527
1,3241.0,Sants-Montjuïc,false,true,41.3716878,2.1654545,El Poble Sec - Parc de Montjuïc,275000.0,flat,2,47.0,good,12629.916666666666,88.0,5851.063829787234
1,2031.0,Sants-Montjuïc,false,true,41.3737176,2.1413618,La Bordeta,195000.0,flat,2,85.0,good,15354.0,342.0,2294.1176470588234
3,2746.0,Sarrià-Sant Gervasi,false,false,41.4153586,2.1119102,Vallvidrera - El Tibidabo i les Planes,890000.0,chalet,4,224.0,good,20118.0,4.0,3973.214285714286
2,2503.0,Les Corts,true,true,41.3768602,2.1182762,La Maternitat i Sant Ramon,350000.0,flat,3,107.0,good,19557.266666666666,125.0,3271.0280373831774
1,3098.0,Les Corts,true,true,41.3845811,2.135579,Les Corts,260000.0,flat,3,69.0,good,21757.4,331.0,3768.1159420289855
1,699.0,Ciutat Vella,true,true,41.3850112,2.1631025,El Raval,349000.0,penthouse,2,63.0,good,9474.380952380952,437.0,5539.68253968254
2,2724.0,Sants-Montjuïc,true,true,41.3730147,2.1565618,El Poble Sec - Parc de Montjuïc,270000.0,flat,2,84.0,good,12629.916666666666,88.0,3214.285714285714
1,399.0,Sants-Montjuïc,true,true,41.3571698,2.1367981,La Marina del Port,200000.0,flat,3,81.0,renew,12917.0,247.0,2469.135802469136
3,528.0,Sarrià-Sant Gervasi,true,true,41.4004686,2.120838,Sarrià,1180000.0,flat,5,331.0,good,25727.3125,83.0,3564.954682779456
1,2923.0,Sants-Montjuïc,true,true,41.374763,2.1576657,El Poble Sec - Parc de Montjuïc,380000.0,flat,3,67.0,good,12629.916666666666,88.0,5671.641791044776
1,844.0,Horta Guinardó,false,false,41.422576,2.1548668,El Carmel,170000.0,flat,3,59.0,good,11800.454545454546,346.0,2881.35593220339
1,1328.0,Sants-Montjuïc,true,false,41.3687173,2.1337991,La Bordeta,154900.0,flat,1,61.0,good,15354.0,342.0,2539.344262295082
2,2990.0,Eixample,true,true,41.3747549,2.1587567,Sant Antoni,695000.0,penthouse,4,157.0,good,16867.375,484.0,4426.751592356688
2,772.0,Horta Guinardó,true,true,41.4233614,2.1514757,La Teixonera,435000.0,flat,3,90.0,good,12941.5,353.0,4833.333333333333
1,2004.0,Sants-Montjuïc,true,false,41.3738233,2.1401043,Sants,259000.0,penthouse,4,78.0,renew,16581.137931034482,399.0,3320.5128205128203
1,3089.0,Eixample,false,true,41.3802451,2.1519876,La Nova Esquerra de l'Eixample,338000.0,flat,2,74.0,good,19287.175,437.0,4567.5675675675675
1,852.0,Horta Guinardó,true,true,41.4133965,2.1707862,El Baix Guinardó,198000.0,flat,1,40.0,good,16455.263157894737,465.0,4950.0
2,2447.0,Sants-Montjuïc,false,false,41.37884,2.1307542,Sants,985000.0,chalet,3,530.0,good,16581.137931034482,399.0,1858.4905660377358
1,3044.0,Sants-Montjuïc,true,false,41.3721617,2.1622673,El Poble Sec - Parc de Montjuïc,350000.0,flat,2,66.0,good,12629.916666666666,88.0,5303.030303030303
1,2725.0,Sants-Montjuïc,true,true,41.3722992,2.1573855,El Poble Sec - Parc de Montjuïc,280000.0,flat,3,90.0,good,12629.916666666666,88.0,3111.1111111111113
1,2211.0,Sants-Montjuïc,true,false,41.3754233,2.1415043,Sants,259000.0,penthouse,4,77.0,renew,16581.137931034482,399.0,3363.6363636363635
1,2938.0,Sants-Montjuïc,false,false,41.3709026,2.1618431,El Poble Sec - Parc de Montjuïc,222000.0,flat,3,53.0,good,12629.916666666666,88.0,4188.679245283019
1,2122.0,Sants-Montjuïc,false,false,41.3759369,2.1322916,Sants,170000.0,flat,2,49.0,good,16581.137931034482,399.0,3469.387755102041
1,2437.0,Sants-Montjuïc,false,false,41.3787461,2.1334213,Sants,110000.0,flat,2,31.0,good,16581.137931034482,399.0,3548.3870967741937
1,1582.0,Sants-Montjuïc,false,false,41.371042,2.1333947,Sants,212500.0,flat,3,66.0,good,16581.137931034482,399.0,3219.6969696969695
3,779.0,Eixample,false,true,41.3916779,2.1639351,La Dreta de l'Eixample,1225000.0,penthouse,2,175.0,good,21643.827586206895,209.0,7000.0
1,2529.0,Sant Andreu,false,true,41.4230466,2.1831174,Navas,309000.0,flat,2,63.0,good,15618.153846153846,529.0,4904.761904761905
1,850.0,Gràcia,false,false,41.4017637,2.1628004,Vila de Gràcia,395000.0,flat,4,113.0,good,17882.472222222223,385.0,3495.575221238938
1,711.0,Ciutat Vella,false,true,41.3824079,2.1696437,El Raval,395000.0,flat,2,120.0,good,9474.380952380952,437.0,3291.6666666666665
2,2990.0,Les Corts,true,true,41.3836634,2.1347435,Les Corts,360000.0,flat,4,99.0,good,21757.4,331.0,3636.3636363636365
2,2279.0,Sants-Montjuïc,true,true,41.3773364,2.1329494,Sants,295000.0,flat,4,86.0,good,16581.137931034482,399.0,3430.232558139535
2,652.0,Eixample,true,true,41.3937431,2.1549649,L'Antiga Esquerra de l'Eixample,825000.0,flat,3,141.0,good,20516.80769230769,350.0,5851.063829787234
2,2086.0,Sants-Montjuïc,false,false,41.3718333,2.1470682,La Font de la Guatlla,238000.0,chalet,2,95.0,good,15888.0,349.0,2505.2631578947367
1,1353.0,Sants-Montjuïc,false,true,41.3689057,2.1342427,La Bordeta,235000.0,flat,4,79.0,good,15354.0,342.0,2974.6835443037976
1,3135.0,Sants-Montjuïc,true,true,41.37439,2.1614499,El Poble Sec - Parc de Montjuïc,185000.0,flat,1,72.0,good,12629.916666666666,88.0,2569.4444444444443
1,2042.0,Sants-Montjuïc,false,true,41.3731585,2.1432815,Hostafrancs,299000.0,flat,2,63.0,good,14976.5,395.0,4746.0317460317465
2,2647.0,Sants-Montjuïc,false,true,41.3806557,2.132477,Sants,279000.0,flat,3,85.0,good,16581.137931034482,399.0,3282.3529411764707
1,624.0,Les Corts,false,true,41.3855511,2.140424,Les Corts,365000.0,flat,3,85.0,good,21757.4,331.0,4294.117647058823
1,370.0,Sants-Montjuïc,true,false,41.3700354,2.1740408,El Poble Sec - Parc de Montjuïc,152000.0,flat,3,68.0,renew,13393.166666666666,86.0,2235.294117647059
1,1011.0,Sants-Montjuïc,false,false,41.3629212,2.1410407,La Marina del Port,148000.0,flat,3,68.0,good,12917.0,247.0,2176.470588235294
2,447.0,Sants-Montjuïc,true,true,41.3627876,2.141748,La Marina del Port,305000.0,flat,3,112.0,good,12917.0,247.0,2723.214285714286
1,2230.0,Sants-Montjuïc,false,false,41.3738838,2.1461349,Hostafrancs,288000.0,flat,3,68.0,good,14976.5,395.0,4235.294117647059
2,446.0,Gràcia,false,true,41.4080564,2.15962,Vila de Gràcia,365000.0,flat,4,127.0,good,17882.472222222223,385.0,2874.015748031496
2,405.0,Sants-Montjuïc,true,true,41.3631186,2.1369799,La Marina del Port,315000.0,flat,3,100.0,good,13640.35294117647,242.0,3150.0
1,260.0,Sants-Montjuïc,true,true,41.3690769,2.137331,La Bordeta,209000.0,flat,2,57.0,good,16016.538461538461,337.0,3666.6666666666665
3,734.0,Sarrià-Sant Gervasi,true,true,41.4026778,2.1266448,Les Tres Torres,1050000.0,flat,4,175.0,good,30122.81818181818,211.0,6000.0
1,1175.0,Sants-Montjuïc,true,true,41.3674195,2.131956,La Bordeta,230000.0,flat,3,80.0,good,15354.0,342.0,2875.0
2,503.0,Les Corts,true,true,41.384966,2.1254237,La Maternitat i Sant Ramon,635000.0,flat,4,148.0,good,19557.266666666666,125.0,4290.540540540541
2,3159.0,Eixample,true,true,41.3815181,2.1508034,La Nova Esquerra de l'Eixample,389000.0,flat,4,94.0,good,19287.175,437.0,4138.297872340426
2,566.0,Eixample,true,true,41.3803851,2.156777,La Nova Esquerra de l'Eixample,560000.0,flat,3,120.0,good,19287.175,437.0,4666.666666666667
1,805.0,Horta Guinardó,false,true,41.417384,2.1607676,Can Baró,210000.0,flat,3,63.0,good,15470.57142857143,243.0,3333.3333333333335
2,321.0,Eixample,true,true,41.3869282,2.1445278,La Nova Esquerra de l'Eixample,560000.0,flat,4,115.0,good,19287.175,437.0,4869.565217391304
1,1943.0,Sants-Montjuïc,false,true,41.3743192,2.1327039,Sants,95000.0,studio,0,35.0,good,16581.137931034482,399.0,2714.285714285714
3,2730.0,Sarrià-Sant Gervasi,false,false,41.4152586,2.1117102,Vallvidrera - El Tibidabo i les Planes,890000.0,chalet,4,224.0,good,20118.0,4.0,3973.214285714286
1,2400.0,Les Corts,false,true,41.3778461,2.1253702,La Maternitat i Sant Ramon,310000.0,flat,4,71.0,good,19557.266666666666,125.0,4366.197183098591
1,818.0,Eixample,true,true,41.4078972,2.1713978,La Sagrada Família,260000.0,flat,2,53.0,good,17090.323529411766,501.0,4905.66037735849
1,2201.0,Horta Guinardó,true,true,41.4190609,2.1713175,El Guinardó,250000.0,flat,3,85.0,good,15950.96,287.0,2941.176470588235
2,681.0,Horta Guinardó,true,true,41.4231342,2.1625539,El Carmel,397000.0,flat,3,98.0,good,11800.454545454546,346.0,4051.0204081632655
1,1606.0,Sants-Montjuïc,false,false,41.3709434,2.1362158,Sants,154900.0,flat,2,65.0,good,16581.137931034482,399.0,2383.076923076923
3,2837.0,Sarrià-Sant Gervasi,false,false,41.4155495,2.1130149,Vallvidrera - El Tibidabo i les Planes,850000.0,chalet,6,193.0,good,20118.0,4.0,4404.145077720207
1,1971.0,Horta Guinardó,true,true,41.4251885,2.1503527,La Teixonera,240000.0,flat,2,78.0,good,12941.5,353.0,3076.923076923077
2,469.0,Eixample,false,true,41.3928859,2.1436258,L'Antiga Esquerra de l'Eixample,499000.0,flat,3,100.0,good,20516.80769230769,350.0,4990.0
2,743.0,Gràcia,false,true,41.3960798,2.1605514,Vila de Gràcia,1080000.0,flat,3,189.0,good,17882.472222222223,385.0,5714.285714285715
2,2290.0,Sants-Montjuïc,true,true,41.3774364,2.1327494,Sants,295000.0,flat,4,86.0,renew,16581.137931034482,399.0,3430.232558139535
1,2694.0,Sants-Montjuïc,true,false,41.3809297,2.1356309,Sants,195000.0,flat,3,69.0,good,16581.137931034482,399.0,2826.086956521739
1,1709.0,Sants-Montjuïc,true,true,41.3719274,2.1359905,Sants,230000.0,flat,3,74.0,good,16581.137931034482,399.0,3108.108108108108
1,2492.0,Sants-Montjuïc,true,true,41.3705402,2.1556728,El Poble Sec - Parc de Montjuïc,214000.0,flat,3,80.0,good,12629.916666666666,88.0,2675.0
1,3051.0,Sants-Montjuïc,false,true,41.3741445,2.1604182,El Poble Sec - Parc de Montjuïc,350000.0,flat,3,67.0,good,12629.916666666666,88.0,5223.880597014925
3,2561.0,Eixample,true,true,41.3780363,2.1440599,La Nova Esquerra de l'Eixample,890000.0,penthouse,4,185.0,good,19287.175,437.0,4810.810810810811
2,2797.0,Sants-Montjuïc,true,true,41.3731239,2.1575875,El Poble Sec - Parc de Montjuïc,264500.0,flat,3,60.0,good,12629.916666666666,88.0,4408.333333333333
1,2942.0,Eixample,true,true,41.3769449,2.1549569,Sant Antoni,302000.0,flat,2,70.0,good,16867.375,484.0,4314.285714285715
2,2921.0,Eixample,true,true,41.3791494,2.1505264,La Nova Esquerra de l'Eixample,430000.0,flat,3,113.0,good,19287.175,437.0,3805.309734513274
1,1767.0,Sants-Montjuïc,true,false,41.3722184,2.1374243,Sants,135000.0,flat,3,56.0,good,16581.137931034482,399.0,2410.714285714286
1,2768.0,Sants-Montjuïc,true,false,41.3713238,2.159016,El Poble Sec - Parc de Montjuïc,185000.0,flat,2,60.0,good,12629.916666666666,88.0,3083.3333333333335
1,996.0,Sants-Montjuïc,true,true,41.3658016,2.1325243,La Bordeta,185000.0,flat,3,70.0,renew,15354.0,342.0,2642.8571428571427
1,1931.0,Sants-Montjuïc,true,true,41.373458,2.1388085,Sants,298000.0,flat,2,87.0,good,16581.137931034482,399.0,3425.287356321839
2,3101.0,Les Corts,false,true,41.3841286,2.1397712,Les Corts,695000.0,flat,2,99.0,good,21757.4,331.0,7020.20202020202
1,2975.0,Sants-Montjuïc,true,false,41.3720369,2.1613737,El Poble Sec - Parc de Montjuïc,315000.0,flat,2,71.0,good,12629.916666666666,88.0,4436.619718309859
2,2063.0,Sants-Montjuïc,true,true,41.3709336,2.1481297,La Font de la Guatlla,525000.0,penthouse,4,130.0,good,15888.0,349.0,4038.4615384615386
1,2710.0,Sants-Montjuïc,true,false,41.3696905,2.159631,El Poble Sec - Parc de Montjuïc,190000.0,flat,2,80.0,renew,12629.916666666666,88.0,2375.0
2,3201.0,Eixample,true,true,41.3762762,2.1603403,Sant Antoni,469000.0,flat,4,149.0,renew,16867.375,484.0,3147.6510067114095
1,1108.0,Sants-Montjuïc,true,true,41.3642957,2.1408607,La Marina del Port,170000.0,penthouse,3,69.0,good,12917.0,247.0,2463.768115942029
1,3126.0,Sants-Montjuïc,true,false,41.3737898,2.1619296,El Poble Sec - Parc de Montjuïc,205000.0,penthouse,2,55.0,good,12629.916666666666,88.0,3727.2727272727275
1,3058.0,Eixample,false,true,41.3770789,2.1568479,Sant Antoni,325000.0,flat,2,65.0,good,16867.375,484.0,5000.0
1,1649.0,Sants-Montjuïc,false,true,41.3699048,2.1414068,La Font de la Guatlla,289000.0,flat,3,77.0,good,15888.0,349.0,3753.246753246753
2,3113.0,Sants-Montjuïc,true,true,41.3757926,2.1595063,El Poble Sec - Parc de Montjuïc,170000.0,flat,1,132.0,good,12629.916666666666,88.0,1287.878787878788
2,716.0,Gràcia,true,false,41.4053071,2.1553646,Vila de Gràcia,320000.0,flat,2,86.0,good,17882.472222222223,385.0,3720.9302325581393
1,478.0,Sants-Montjuïc,true,false,41.3709242,2.1676964,El Poble Sec - Parc de Montjuïc,206900.0,flat,2,50.0,good,12629.916666666666,88.0,4138.0
1,2896.0,Eixample,true,true,41.3754878,2.1562676,Sant Antoni,340000.0,flat,2,72.0,good,16867.375,484.0,4722.222222222223
2,3206.0,Sants-Montjuïc,true,true,41.3849727,2.140528,Sants,575000.0,flat,4,149.0,good,16581.137931034482,399.0,3859.0604026845635
2,772.0,Ciutat Vella,true,true,41.3816939,2.1707363,El Gòtic,1450000.0,penthouse,4,265.0,good,12564.777777777777,265.0,5471.698113207547
2,2566.0,Les Corts,true,true,41.3798067,2.1288466,Les Corts,550000.0,flat,4,127.0,renew,21757.4,331.0,4330.708661417323
2,3019.0,Les Corts,true,true,41.3839634,2.1340435,Les Corts,360000.0,flat,4,99.0,good,21757.4,331.0,3636.3636363636365
2,3041.0,Eixample,true,true,41.3769581,2.1567258,Sant Antoni,320000.0,flat,2,95.0,good,16867.375,484.0,3368.4210526315787
6,2469.0,Sarrià-Sant Gervasi,false,false,41.4161574,2.0912189,Vallvidrera - El Tibidabo i les Planes,1975000.0,chalet,6,409.0,good,20118.0,4.0,4828.850855745722
2,1913.0,Sants-Montjuïc,false,true,41.3704454,2.1460862,La Font de la Guatlla,450000.0,flat,5,127.0,renew,15888.0,349.0,3543.3070866141734
2,3239.0,Eixample,true,true,41.3842264,2.1452937,La Nova Esquerra de l'Eixample,560000.0,flat,4,115.0,good,19287.175,437.0,4869.565217391304
1,484.0,Sants-Montjuïc,false,true,41.3625169,2.1396013,La Marina del Port,202300.0,flat,3,96.0,good,12917.0,247.0,2107.2916666666665
1,468.0,Sants-Montjuïc,true,true,41.3628794,2.1390468,La Marina del Port,195000.0,flat,2,69.0,good,13640.35294117647,242.0,2826.086956521739
2,804.0,Les Corts,true,true,41.3899426,2.1249908,Pedralbes,990000.0,flat,4,180.0,good,28626.85714285714,44.0,5500.0
1,3034.0,Sants-Montjuïc,true,true,41.3718026,2.1624431,El Poble Sec - Parc de Montjuïc,222000.0,flat,3,53.0,renew,12629.916666666666,88.0,4188.679245283019
2,2314.0,Les Corts,true,true,41.3773697,2.1274354,Les Corts,560000.0,flat,4,115.0,good,21757.4,331.0,4869.565217391304
1,3036.0,Sants-Montjuïc,true,true,41.3829347,2.1427905,Sants,350000.0,flat,3,87.0,renew,16581.137931034482,399.0,4022.9885057471265
1,2269.0,Sants-Montjuïc,false,false,41.372795,2.1490054,La Font de la Guatlla,430000.0,chalet,3,120.0,good,15888.0,349.0,3583.3333333333335
1,660.0,Sarrià-Sant Gervasi,false,true,41.4027739,2.1484708,El Putxet i el Farró,570000.0,flat,2,168.0,good,20937.0,357.0,3392.8571428571427
1,1434.0,Sants-Montjuïc,true,true,41.3696511,2.1340738,La Bordeta,260000.0,duplex,2,72.0,good,15354.0,342.0,3611.1111111111113
2,3160.0,Eixample,true,true,41.3817979,2.1501685,La Nova Esquerra de l'Eixample,565000.0,flat,3,95.0,newdevelopment,19287.175,437.0,5947.368421052632
4,2306.0,Sarrià-Sant Gervasi,false,false,41.4130877,2.1062905,Vallvidrera - El Tibidabo i les Planes,2500000.0,chalet,3,400.0,good,20118.0,4.0,6250.0
1,1223.0,Sants-Montjuïc,false,false,41.3665336,2.1389753,La Marina del Port,221500.0,flat,3,75.0,good,12917.0,247.0,2953.3333333333335
1,2275.0,Sants-Montjuïc,false,false,41.3756918,2.1426656,Hostafrancs,117000.0,flat,1,35.0,good,14976.5,395.0,3342.8571428571427
1,2693.0,Les Corts,false,false,41.374124,2.1094064,La Maternitat i Sant Ramon,240000.0,flat,2,62.0,good,19557.266666666666,125.0,3870.967741935484
2,3065.0,Eixample,true,true,41.3807399,2.1503607,La Nova Esquerra de l'Eixample,385000.0,flat,5,106.0,renew,19287.175,437.0,3632.0754716981132
3,775.0,Sarrià-Sant Gervasi,true,true,41.4119611,2.1399134,El Putxet i el Farró,550000.0,duplex,3,151.0,good,20937.0,357.0,3642.384105960265
2,1893.0,Sants-Montjuïc,true,true,41.3720022,2.1423833,Hostafrancs,387000.0,flat,4,106.0,good,14976.5,395.0,3650.943396226415
1,909.0,Sants-Montjuïc,false,false,41.3592118,2.1424614,La Marina del Port,90000.0,flat,2,76.0,good,12917.0,247.0,1184.2105263157894
2,2599.0,Sants-Montjuïc,true,true,41.3735147,2.1538618,El Poble Sec - Parc de Montjuïc,170000.0,flat,2,76.0,good,12629.916666666666,88.0,2236.842105263158
2,2574.0,Sants-Montjuïc,true,true,41.3728147,2.1543618,El Poble Sec - Parc de Montjuïc,170000.0,flat,2,76.0,good,12629.916666666666,88.0,2236.842105263158
4,788.0,Sarrià-Sant Gervasi,true,true,41.3945301,2.1286839,Sarrià,1095000.0,flat,4,196.0,good,25727.3125,83.0,5586.734693877551
2,757.0,Sarrià-Sant Gervasi,true,true,41.4105989,2.143605,El Putxet i el Farró,290000.0,flat,3,92.0,renew,20937.0,357.0,3152.1739130434785
1,3093.0,Sants-Montjuïc,false,true,41.3758427,2.1591117,El Poble Sec - Parc de Montjuïc,299000.0,flat,3,80.0,good,12629.916666666666,88.0,3737.5
2,2179.0,Sants-Montjuïc,false,false,41.3763706,2.1343039,Sants,425000.0,chalet,2,105.0,good,16581.137931034482,399.0,4047.6190476190477
2,339.0,Horta Guinardó,false,false,41.4140228,2.1610523,Can Baró,430000.0,chalet,3,150.0,good,15470.57142857143,243.0,2866.6666666666665
2,2747.0,Sants-Montjuïc,true,true,41.3738147,2.1559618,El Poble Sec - Parc de Montjuïc,170000.0,flat,2,76.0,good,12629.916666666666,88.0,2236.842105263158
2,2693.0,Sants-Montjuïc,true,true,41.3730147,2.1560618,El Poble Sec - Parc de Montjuïc,170000.0,flat,2,76.0,good,12629.916666666666,88.0,2236.842105263158
1,2572.0,Gràcia,true,true,41.4003694,2.1624695,Vila de Gràcia,285000.0,flat,3,76.0,good,17882.472222222223,385.0,3750.0
2,801.0,Eixample,true,true,41.3903167,2.1538388,L'Antiga Esquerra de l'Eixample,895000.0,flat,3,135.0,good,20516.80769230769,350.0,6629.62962962963
1,278.0,Sants-Montjuïc,true,true,41.3684247,2.1312741,La Bordeta,249000.0,flat,3,74.0,good,15354.0,342.0,3364.864864864865
1,1953.0,Sants-Montjuïc,false,true,41.3693028,2.1485397,La Font de la Guatlla,199000.0,flat,3,61.0,renew,15888.0,349.0,3262.2950819672133
1,442.0,Gràcia,false,false,41.4024589,2.1543641,Vila de Gràcia,500000.0,flat,2,103.0,good,17882.472222222223,385.0,4854.368932038835
2,662.0,Eixample,false,true,41.3987511,2.1690591,La Dreta de l'Eixample,840000.0,flat,4,165.0,good,22071.758620689656,211.0,5090.909090909091
1,2822.0,Eixample,false,true,41.3761656,2.1539661,Sant Antoni,230000.0,penthouse,1,33.0,good,16867.375,484.0,6969.69696969697
1,3242.0,Sants-Montjuïc,true,true,41.3760349,2.1612845,El Poble Sec - Parc de Montjuïc,449000.0,flat,2,172.0,good,12629.916666666666,88.0,2610.4651162790697
2,3183.0,Eixample,true,true,41.3751549,2.1613567,Sant Antoni,410000.0,flat,2,75.0,good,16867.375,484.0,5466.666666666667
1,2989.0,Eixample,true,true,41.3823665,2.1432941,La Nova Esquerra de l'Eixample,350000.0,flat,3,87.0,renew,19287.175,437.0,4022.9885057471265
1,2576.0,Eixample,true,true,41.3885004,2.1586319,L'Antiga Esquerra de l'Eixample,490000.0,flat,3,100.0,good,20516.80769230769,350.0,4900.0
1,3004.0,Les Corts,true,true,41.3838604,2.1310964,Les Corts,415000.0,flat,5,90.0,good,21757.4,331.0,4611.111111111111
1,1209.0,Sants-Montjuïc,true,true,41.3656336,2.1405753,La Marina del Port,221500.0,flat,3,75.0,renew,12917.0,247.0,2953.3333333333335
1,3018.0,Eixample,true,true,41.3759009,2.1577934,Sant Antoni,350000.0,flat,2,102.0,good,16867.375,484.0,3431.372549019608
1,2914.0,Les Corts,true,true,41.3824875,2.1392756,Les Corts,350000.0,flat,3,87.0,renew,21757.4,331.0,4022.9885057471265
2,3160.0,Eixample,true,true,41.3828206,2.1473927,La Nova Esquerra de l'Eixample,980000.0,flat,5,140.0,good,19287.175,437.0,7000.0
1,3242.0,Horta Guinardó,true,false,41.4364048,2.1605239,Horta,198000.0,flat,4,75.0,good,15942.619047619048,92.0,2640.0
2,696.0,Horta Guinardó,true,true,41.4128496,2.1680045,El Baix Guinardó,353000.0,flat,2,71.0,good,16455.263157894737,465.0,4971.830985915493
3,2982.0,Sarrià-Sant Gervasi,false,false,41.4111965,2.1140643,Sarrià,1150000.0,chalet,5,500.0,renew,25727.3125,83.0,2300.0
1,3019.0,Eixample,true,false,41.3801848,2.1505342,La Nova Esquerra de l'Eixample,169000.0,flat,2,43.0,renew,19287.175,437.0,3930.232558139535
2,1275.0,Sants-Montjuïc,true,true,41.3677048,2.1369374,La Bordeta,179000.0,flat,3,78.0,good,15354.0,342.0,2294.871794871795
2,3198.0,Eixample,true,true,41.378785,2.1568109,Sant Antoni,365000.0,flat,4,101.0,good,16867.375,484.0,3613.861386138614
2,2660.0,Les Corts,false,true,41.3780895,2.1173664,La Maternitat i Sant Ramon,399000.0,flat,3,117.0,good,19557.266666666666,125.0,3410.25641025641
2,774.0,Gràcia,true,true,41.4172988,2.1357443,Vallcarca i els Penitents,525000.0,flat,3,92.0,good,19460.0,130.0,5706.521739130435
1,1940.0,Nou Barris,true,true,41.426155,2.17739,Vilapicina i la Torre Llobeta,269000.0,flat,3,73.0,good,14874.263157894737,462.0,3684.931506849315
2,533.0,Sants-Montjuïc,true,true,41.3541007,2.1372753,La Marina del Prat Vermell,291700.0,flat,3,84.0,newdevelopment,11159.0,1.0,3472.6190476190477
1,3244.0,Horta Guinardó,true,true,41.4318359,2.1533173,Horta,185000.0,flat,3,71.0,good,15942.619047619048,92.0,2605.6338028169016
2,533.0,Sants-Montjuïc,true,true,41.3541007,2.1372753,La Marina del Prat Vermell,456000.0,flat,4,102.0,newdevelopment,11159.0,1.0,4470.588235294118
1,2718.0,Sants-Montjuïc,true,true,41.3809,2.13786,Sants,250000.0,flat,2,78.0,good,16581.137931034482,399.0,3205.128205128205
2,2692.0,Les Corts,true,true,41.3810628,2.132119,Les Corts,395000.0,flat,4,103.0,renew,21757.4,331.0,3834.9514563106795
1,661.0,Horta Guinardó,false,true,41.4216273,2.1567479,El Carmel,94500.0,flat,2,64.0,good,11800.454545454546,346.0,1476.5625
1,3083.0,Sants-Montjuïc,false,true,41.3716984,2.163232,El Poble Sec - Parc de Montjuïc,231000.0,flat,4,57.0,good,12629.916666666666,88.0,4052.6315789473683
1,3122.0,Sants-Montjuïc,false,false,41.3745561,2.1610648,El Poble Sec - Parc de Montjuïc,222000.0,flat,3,53.0,good,12629.916666666666,88.0,4188.679245283019
1,494.0,Eixample,false,true,41.3887682,2.1460279,La Nova Esquerra de l'Eixample,550000.0,penthouse,1,108.0,good,19287.175,437.0,5092.592592592592
2,869.0,Sants-Montjuïc,true,true,41.3615185,2.140386,La Marina del Port,255000.0,flat,3,100.0,good,12917.0,247.0,2550.0
1,2516.0,Eixample,true,true,41.375137,2.1497773,Sant Antoni,239000.0,flat,1,260.0,good,16867.375,484.0,919.2307692307693
1,957.0,Sants-Montjuïc,true,false,41.3576466,2.1434531,La Marina del Port,154000.0,flat,3,65.0,good,12917.0,247.0,2369.230769230769
1,3166.0,Eixample,false,true,41.3836987,2.1446723,La Nova Esquerra de l'Eixample,302000.0,flat,2,66.0,good,19287.175,437.0,4575.757575757576
1,2026.0,Sants-Montjuïc,true,false,41.3746955,2.1369082,Sants,215000.0,flat,1,45.0,good,16581.137931034482,399.0,4777.777777777777
1,2417.0,Les Corts,true,true,41.3777704,2.1241736,La Maternitat i Sant Ramon,268000.0,flat,3,65.0,good,19557.266666666666,125.0,4123.076923076923
2,795.0,Eixample,true,true,41.4067525,2.1686336,La Sagrada Família,460000.0,flat,3,125.0,good,17090.323529411766,501.0,3680.0
1,1702.0,Sants-Montjuïc,true,true,41.3688672,2.1446601,La Font de la Guatlla,229000.0,flat,2,65.0,good,15888.0,349.0,3523.076923076923
1,3042.0,Eixample,true,true,41.3784507,2.1543931,Sant Antoni,495000.0,flat,3,93.0,good,16867.375,484.0,5322.580645161291
2,753.0,Sarrià-Sant Gervasi,true,true,41.410274,2.1398229,El Putxet i el Farró,365000.0,flat,3,75.0,good,20937.0,357.0,4866.666666666667
2,3059.0,Sants-Montjuïc,true,false,41.3745506,2.1600919,El Poble Sec - Parc de Montjuïc,205000.0,flat,3,66.0,good,12629.916666666666,88.0,3106.060606060606
1,862.0,Sants-Montjuïc,true,true,41.3585921,2.1420911,La Marina del Port,259000.0,flat,3,80.0,good,12917.0,247.0,3237.5
4,1833.0,Sarrià-Sant Gervasi,false,false,41.4294592,2.0989615,Vallvidrera - El Tibidabo i les Planes,1350000.0,chalet,6,519.0,good,20118.0,4.0,2601.156069364162
3,600.0,Sarrià-Sant Gervasi,true,true,41.4001021,2.1238087,Les Tres Torres,899000.0,penthouse,4,181.0,good,30122.81818181818,211.0,4966.850828729282
3,2596.0,Les Corts,false,false,41.3765424,2.1153036,La Maternitat i Sant Ramon,830000.0,chalet,5,234.0,good,19557.266666666666,125.0,3547.008547008547
2,853.0,Eixample,false,true,41.3963295,2.162695,La Dreta de l'Eixample,495000.0,flat,3,101.0,good,21643.827586206895,209.0,4900.990099009901
1,2826.0,Sants-Montjuïc,true,false,41.3710566,2.1601167,El Poble Sec - Parc de Montjuïc,330000.0,flat,2,67.0,good,12629.916666666666,88.0,4925.373134328358
